class,credits,displayDays,displayTime,location,occurrenceData,professor,professorRating,semester,semestersOffered,title
GD 309-01,3,MW,9:00am - 11:50am,Moulton Center Drawing 228,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 540, 'endTime': 710}], 'Tu': [], 'W': [{'startTime': 540, 'endTime': 710}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Eric Chimenti,63,spring2026,['Spring'],Illustration
GD 311-01,3,MW,4:00pm - 5:15pm,Moulton Center Mac Lab 168,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1035}], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1035}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Claudine Jaenichen,74,spring2026,['Spring'],"Disability, Accessibility, and Design"
GD 402-01,3,TuTh,7:00pm - 9:50pm,Leatherby Libraries Lab B12,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1140, 'endTime': 1310}], 'W': [], 'Th': [{'startTime': 1140, 'endTime': 1310}], 'F': [], 'Sa': [], 'Su': []}}",Prax Cruz,,spring2026,['Spring'],Advanced Interaction UX/UI and Web Design
GD 406-01,3,TuTh,7:00pm - 9:50pm,Moulton Center Mac Lab 168,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1140, 'endTime': 1310}], 'W': [], 'Th': [{'startTime': 1140, 'endTime': 1310}], 'F': [], 'Sa': [], 'Su': []}}",Justin Zawislak,,spring2026,['Spring'],Motion Design
GD 407-01,3,MW,4:00pm - 6:50pm,Moulton Center Conference 216,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1130}], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1130}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Severina Thom,,spring2026,['Spring'],Studio C
GD 408-02,3,MW,7:00pm - 9:50pm,Moulton Center ART Dept 167,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1140, 'endTime': 1310}], 'Tu': [], 'W': [{'startTime': 1140, 'endTime': 1310}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Matthew Lindauer,,spring2026,['Spring'],Graphic Design Portfolio
GD 490-80,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Eric Chimenti,63,spring2026,"['Fall', 'Spring']",Independent Internship
GER 101-01,3,MWF,11:00am - 11:50am,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 660, 'endTime': 710}], 'Tu': [], 'W': [{'startTime': 660, 'endTime': 710}], 'Th': [], 'F': [{'startTime': 660, 'endTime': 710}], 'Sa': [], 'Su': []}}",Marc Voss,83,spring2026,"['Spring', 'Fall']",Elementary German I
GER 102-01,3,MWF,12:00pm - 12:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 720, 'endTime': 770}], 'Tu': [], 'W': [{'startTime': 720, 'endTime': 770}], 'Th': [], 'F': [{'startTime': 720, 'endTime': 770}], 'Sa': [], 'Su': []}}",Marc Voss,83,spring2026,"['Spring', 'Fall']",Elementary German II
GER 201-01,3,MW,2:30pm - 3:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 870, 'endTime': 945}], 'Tu': [], 'W': [{'startTime': 870, 'endTime': 945}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Mohammad Rafi,,spring2026,"['Spring', 'Fall']",Intermediate German I
GUS 101-01,1,Tu,5:30pm - 6:20pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1050, 'endTime': 1100}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Miriam Martinez,,spring2026,"['Spring', 'Fall']",Introduction to Chapman
HCOM 580-01,3,Tu,4:00pm - 6:50pm,Doti Hall 201,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 960, 'endTime': 1130}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Hannah Ball,86,spring2026,"['Spring', 'Fall']",Theories of Health Communication
HCOM 582-01,3,M,4:00pm - 6:50pm,Doti Hall 104,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1130}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Rachel Wade,,spring2026,['Spring'],Communication Campaigns
HCOM 597-01,3,W,4:00pm - 6:50pm,Doti Hall 104,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1130}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Sophie Janicke-Bowles,64,spring2026,"['Spring', 'Fall']",Special Topics in Health and Risk Communication
HCOM 598-01,3,W,4:00pm - 6:50pm,Doti Hall 201,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1130}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Keith Weber,67,spring2026,['Spring'],Strategic Communication Capstone Research
HIST 110-01,3,MW,2:30pm - 3:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 870, 'endTime': 945}], 'Tu': [], 'W': [{'startTime': 870, 'endTime': 945}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",William Cumiford,87,spring2026,"['Spring', 'Fall']",Western Civ:Mesopotamia-Renais
HIST 125-01,3,F,1:00pm - 3:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [], 'F': [{'startTime': 780, 'endTime': 950}], 'Sa': [], 'Su': []}}",Ll Hodges,,spring2026,"['Spring', 'Fall']",LGBTQ America
HIST 160-01,3,TuTh,11:30am - 12:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Adwoa Opong,,spring2026,"['Spring', 'Fall']",African Voices: African History to 1800
HIST 180-01,3,TuTh,1:00pm - 2:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 780, 'endTime': 855}], 'W': [], 'Th': [{'startTime': 780, 'endTime': 855}], 'F': [], 'Sa': [], 'Su': []}}",Mateo Jarquin,,spring2026,"['Spring', 'Fall']",Modern Latin American History
HIST 205-01,3,TuTh,2:30pm - 3:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",Kirsten Moore-Sheeley,,spring2026,['Spring'],Global Environmental History
HIST 215-01,3,TuTh,10:00am - 11:15am,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Shira Klein,64,spring2026,"['Spring', 'Fall']",History of Palestinians and Israelis
HIST 222-01,3,TuTh,2:30pm - 3:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",Adwoa Opong,,spring2026,"['Spring', 'Fall']",Apartheid and Resistance in South Africa
HIST 228-01,3,MW,1:00pm - 2:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Charissa Threat,61,spring2026,['Spring'],African American Historical Experience
HIST 252-01,3,TuTh,10:00am - 11:15am,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Luke Nichter,,spring2026,"['Spring', 'Fall']",History and Film
HIST 258-01,3,W,4:00pm - 6:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1130}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",William Cumiford,87,spring2026,['Spring'],Latin American History Through Film
HIST 275-01,3,TuTh,11:30am - 12:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Pouya Alimagham,,spring2026,['Spring'],Modern Iran: A Century of Revolution
HIST 293-01,3,TuTh,1:00pm - 2:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 780, 'endTime': 855}], 'W': [], 'Th': [{'startTime': 780, 'endTime': 855}], 'F': [], 'Sa': [], 'Su': []}}",Luke Nichter,,spring2026,['Spring'],U.S. Politics in the Age of Richard Nixon
HIST 321-01,3,MW,1:00pm - 2:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Ll Hodges,,spring2026,['Spring'],US and California History
HIST 325-01,3,TuTh,2:30pm - 3:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",Hannah Ridge,,spring2026,"['Spring', 'Fall']",Politics of the Contemporary Middle East
HIST 337-01,3,MW,1:00pm - 2:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jeffrey Koerber,59,spring2026,"['Spring', 'Fall']",World War II
HIST 363-01,3,TuTh,2:30pm - 3:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",Pouya Alimagham,,spring2026,['Spring'],The Arab World: Colonialism to Revolution
HIST 365B-01,3,MW,4:00pm - 5:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1035}], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1035}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Stefan Ionescu,,spring2026,"['Spring', 'Fall']",The Holocaust: Memoirs and Histories
HIST 398-01,3,MW,2:30pm - 3:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 870, 'endTime': 945}], 'Tu': [], 'W': [{'startTime': 870, 'endTime': 945}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Ll Hodges,,spring2026,"['Spring', 'Fall']",The Historian's Craft
HIST 498-01,3,M,4:00pm - 6:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1130}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jeffrey Koerber,59,spring2026,['Spring'],Advanced Research Thesis II
HIST 520-01,3,W,4:00pm - 6:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1130}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Kyle Longley,,spring2026,['Spring'],History Research Seminar in War and Society
HIST 598-01,3,M,4:00pm - 6:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1130}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jeffrey Koerber,59,spring2026,['Spring'],Advanced Research Thesis II
HIST 698A-01,1,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Kyle Longley,,spring2026,"['Fall', 'Spring']",Thesis: Continuous Enrollment
HIST 698A-02,1,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Mateo Jarquin,,spring2026,"['Fall', 'Spring']",Thesis: Continuous Enrollment
HIST 698A-03,1,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Jennifer Keene,,spring2026,"['Fall', 'Spring']",Thesis: Continuous Enrollment
HLHM 100-01,3,TuTh,10:00am - 11:15am,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Kirsten Moore-Sheeley,,spring2026,"['Spring', 'Fall']",Introductory Seminar in Health Humanities
HLHM 499-80,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Stephanie Takaragawa,78,spring2026,['Spring'],Individual Study
HLHM 499-81,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Stephanie Takaragawa,78,spring2026,['Spring'],Individual Study
HLHM 499-82,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Stephanie Takaragawa,78,spring2026,['Spring'],Individual Study
HLHM 499-83,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Stephanie Takaragawa,78,spring2026,['Spring'],Individual Study
HON 207-01,3,MW,4:00pm - 5:15pm,Doti Hall Seminar Room 105,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1035}], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1035}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jack Horner,,spring2026,"['Spring', 'Fall']",Darwin's Evolutionary Theory: the Science and the Controversy
HON 238-01,3,MWF,11:00am - 11:50am,Doti Hall Seminar Room 105,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 660, 'endTime': 710}], 'Tu': [], 'W': [{'startTime': 660, 'endTime': 710}], 'Th': [], 'F': [{'startTime': 660, 'endTime': 710}], 'Sa': [], 'Su': []}}",Julie Jenner,81,spring2026,"['Spring', 'Fall']",The Power of Storytelling: Narrative Theory and Practice
HON 280-01,3,MWF,10:00am - 10:50am,Demille Hall Seminar 107,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 600, 'endTime': 650}], 'Tu': [], 'W': [{'startTime': 600, 'endTime': 650}], 'Th': [], 'F': [{'startTime': 600, 'endTime': 650}], 'Sa': [], 'Su': []}}",Michael Pace,65,spring2026,"['Spring', 'Fall']",Honors Forum
HON 280-02,3,MWF,11:00am - 11:50am,Demille Hall Seminar 107,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 660, 'endTime': 710}], 'Tu': [], 'W': [{'startTime': 660, 'endTime': 710}], 'Th': [], 'F': [{'startTime': 660, 'endTime': 710}], 'Sa': [], 'Su': []}}",Pinar Tremblay,,spring2026,"['Spring', 'Fall']",Honors Forum
HON 280-03,3,MWF,12:00pm - 12:50pm,Demille Hall Seminar 107,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 720, 'endTime': 770}], 'Tu': [], 'W': [{'startTime': 720, 'endTime': 770}], 'Th': [], 'F': [{'startTime': 720, 'endTime': 770}], 'Sa': [], 'Su': []}}",Pinar Tremblay,,spring2026,"['Spring', 'Fall']",Honors Forum
HON 302-01,3,MWF,12:00pm - 12:50pm,Doti Hall Seminar Room 105,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 720, 'endTime': 770}], 'Tu': [], 'W': [{'startTime': 720, 'endTime': 770}], 'Th': [], 'F': [{'startTime': 720, 'endTime': 770}], 'Sa': [], 'Su': []}}",Julie Jenner,81,spring2026,['Spring'],Witnessing the World: The Art of Travel Writing
HON 319-01,3,MW,2:30pm - 3:45pm,Doti Hall Seminar Room 105,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 870, 'endTime': 945}], 'Tu': [], 'W': [{'startTime': 870, 'endTime': 945}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jack Horner,,spring2026,"['Spring', 'Fall']",Dinosaurs: In Science and Media
HON 324-01,3,TuTh,2:30pm - 3:45pm,Demille Hall Seminar 107,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",Ronald Steiner,57,spring2026,['Spring'],Private Law as Public Policy
HON 339-01,3,TuTh,2:30pm - 3:45pm,Doti Hall Seminar Room 105,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",James Brown,90,spring2026,"['Spring', 'Fall']","Perpetrators, Bystanders, and Moral Rebels"
HON 347-01,3,MW,1:00pm - 2:15pm,Demille Hall Seminar 107,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Sean Heim,74,spring2026,['Spring'],Listening to Time: Area Studies in Ethnomusicology
HON 353-01,3,TuTh,4:00pm - 5:15pm,Demille Hall Seminar 107,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 960, 'endTime': 1035}], 'W': [], 'Th': [{'startTime': 960, 'endTime': 1035}], 'F': [], 'Sa': [], 'Su': []}}",Elia Lledo,66,spring2026,['Spring'],The Algorithmic Self: How AI Shapes Our Choices
HON 380-01,3,TuTh,11:30am - 12:45pm,Doti Hall Seminar Room 105,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Robert Guyker,,spring2026,['Spring'],"Legends, Rumors, Conspiracies"
HON 412-01,3,TuTh,11:30am - 12:45pm,Demille Hall Seminar 107,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Justine Meter,96,spring2026,['Spring'],"""Seas of Stories"": Postcolonial Literature and Theory"
HON 419-01,3,TuTh,1:00pm - 2:15pm,Demille Hall Seminar 107,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 780, 'endTime': 855}], 'W': [], 'Th': [{'startTime': 780, 'endTime': 855}], 'F': [], 'Sa': [], 'Su': []}}",Justine Meter,96,spring2026,['Spring'],War Wounds: Vietnam
HON 432-01,3,MW,1:00pm - 2:15pm,Doti Hall Seminar Room 105,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Ian Barnard,70,spring2026,['Spring'],Queer Theory
HON 498-01,3,MW,4:00pm - 5:15pm,Demille Hall Seminar 107,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1035}], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1035}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Mohammad Rafi,,spring2026,"['Spring', 'Fall']",Honors Capstone Seminar
HON 498-02,3,TuTh,10:00am - 11:15am,Demille Hall Seminar 107,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Robert Guyker,,spring2026,"['Spring', 'Fall']",Honors Capstone Seminar
HSCI 130-01,3,F,1:00pm - 3:50pm,Crean Hall Psych Classroom 112,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [], 'F': [{'startTime': 780, 'endTime': 950}], 'Sa': [], 'Su': []}}",Zhen Cong,,spring2026,['Spring'],Introduction to Public Health
HSCI 210-01,4,TuTh,11:30am - 12:45pm,Hashinger Science Center 150,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Marchelle Esparza,,spring2026,"['Spring', 'Fall']","Human Anatomy, Lecture and Laboratory"
HSCI 210-L01,0,M,1:00pm - 4:50pm,Crean Hall PT Anatomy Lab 120,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 1010}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Marchelle Esparza,,spring2026,"['Spring', 'Fall']","Human Anatomy, Lecture and Laboratory"
HSCI 210-L02,0,M,6:00pm - 9:50pm,Crean Hall PT Anatomy Lab 120,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1080, 'endTime': 1310}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Maria Zibell,,spring2026,"['Spring', 'Fall']","Human Anatomy, Lecture and Laboratory"
HSCI 210-L03,0,Tu,1:00pm - 4:50pm,Crean Hall PT Anatomy Lab 120,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 780, 'endTime': 1010}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Caroline Wilson,73,spring2026,"['Spring', 'Fall']","Human Anatomy, Lecture and Laboratory"
HSCI 210-L04,0,Tu,6:00pm - 9:50pm,Crean Hall PT Anatomy Lab 120,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1080, 'endTime': 1310}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jennifer Wayt,,spring2026,"['Spring', 'Fall']","Human Anatomy, Lecture and Laboratory"
HSCI 210-L05,0,W,6:00pm - 9:50pm,Crean Hall PT Anatomy Lab 120,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 1080, 'endTime': 1310}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Pamela Mikkelsen,,spring2026,"['Spring', 'Fall']","Human Anatomy, Lecture and Laboratory"
HSCI 210-L07,0,Th,6:00pm - 9:50pm,Crean Hall PT Anatomy Lab 120,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 1080, 'endTime': 1310}], 'F': [], 'Sa': [], 'Su': []}}",Pamela Mikkelsen,,spring2026,"['Spring', 'Fall']","Human Anatomy, Lecture and Laboratory"
HSCI 210-L08,0,F,1:00pm - 4:50pm,Crean Hall PT Anatomy Lab 120,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [], 'F': [{'startTime': 780, 'endTime': 1010}], 'Sa': [], 'Su': []}}",Amit Gandhi,,spring2026,"['Spring', 'Fall']","Human Anatomy, Lecture and Laboratory"
HSCI 211-01,4,TuTh,10:00am - 11:15am,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Caroline Wilson,73,spring2026,['Spring'],"Physiology, Lecture and Lab"
HSCI 211-L01,0,Tu,1:00pm - 4:50pm,Crean Rehabilitation Lab 118,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 780, 'endTime': 1010}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",James Herkimer,,spring2026,['Spring'],"Physiology, Lecture and Lab"
HSCI 211-L02,0,Tu,6:00pm - 9:50pm,Crean Rehabilitation Lab 118,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1080, 'endTime': 1310}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",James Herkimer,,spring2026,['Spring'],"Physiology, Lecture and Lab"
